timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,returns,moving_avg_7,moving_avg_30,volatility_7,volatility_30
2018-11-24,4415.63,4527.0,3824.69,3932.44,61693.111006,1543103999999,258702927.69916424,275070,30242.189194,127231531.5661508,0,-0.11043046095448361,4645.001428571429,5934.447,0.06228402262420983,0.03769779398867435
2018-11-25,3933.68,4233.0,3652.66,4085.78,101693.975588,1543190399999,398253568.5292384,428171,53212.171,208468641.38665485,0,0.038993601936710975,4419.827142857143,5852.685333333333,0.06804986082037734,0.0388993261660218
2018-11-26,4088.69,4206.0,3701.0,3862.2,94504.865717,1543276799999,373230308.28477746,413339,48232.505531,190643829.05834308,0,-0.0547214974864042,4270.137142857143,5764.572,0.05635726274373115,0.03952326048324118
2018-11-27,3864.45,3940.0,3689.12,3875.21,67480.607212,1543363199999,257593168.12182525,288731,36322.283916,138747058.9298063,0,0.003368546424317831,4172.472857142857,5677.414666666667,0.05475725079811044,0.03960791920972937
2018-11-28,3875.63,4394.47,3874.27,4264.85,91983.567949,1543449599999,382697308.297627,386714,47319.594419,196769358.5655052,0,0.10054680907615343,4115.87,5608.093,0.07082965293109306,0.04494879103926739
2018-11-29,4262.06,4450.38,4125.65,4295.84,73980.198669,1543535999999,316809038.40988266,316601,36962.473603,158303080.30548847,0,0.007266375136288472,4105.2757142857145,5540.258666666667,0.06710205682467137,0.04505369330063114
2018-11-30,4295.72,4341.36,3943.0,4041.32,67758.446283,1543622399999,278810574.935784,288098,33803.976753,139232146.69274852,0,-0.059248016685910065,4051.0914285714284,5462.571666666667,0.0702459050836607,0.04572587573117856
2018-12-01,4041.27,4299.99,3963.01,4190.02,44840.073481,1543708799999,186157614.3155972,205472,22425.41131,93092891.05095032,0,0.03679490859422185,4087.8885714285716,5388.572333333333,0.055963743187661306,0.046529671999551304
2018-12-02,4190.98,4312.99,4103.04,4161.01,38912.15479,1543795199999,162917339.00647366,178087,19632.485758,82236824.78200336,0,-0.0069235946367798284,4098.635714285715,5312.806666666667,0.05473510623312024,0.04643809504614923
2018-12-03,4160.55,4179.0,3827.0,3884.01,49094.369163,1543881599999,195055919.54337287,207134,23219.634345,92281403.0479723,0,-0.06657037594237936,4101.751428571429,5229.370666666667,0.05698595682146221,0.04742237222287644
2018-12-04,3884.76,4085.0,3781.0,3951.64,48489.551613,1543967999999,191673423.70626593,220815,23934.235906,94658347.08020414,0,0.017412416548876042,4112.67,5144.897,0.057281374917853886,0.04746733484278646
2018-12-05,3950.98,3970.0,3745.0,3769.84,44004.799448,1544054399999,169404368.19157183,199011,20500.981593,78965669.66403113,0,-0.046006215141055296,4041.9542857142856,5054.925333333333,0.04052067327871555,0.04772908583602508
2018-12-06,3768.44,3899.99,3500.0,3508.75,68378.796943,1544140799999,254722331.4949405,293512,32658.461385,121928277.43586436,0,-0.06925758122360637,3929.5128571428572,4954.58,0.04319474208161347,0.04843426406993577
2018-12-07,3508.75,3549.99,3224.6,3403.55,95145.457442,1544227199999,322364604.2802089,413521,47770.637792,161888033.89864397,0,-0.02998218738867109,3838.402857142857,4848.7496666666675,0.040990732467830235,0.048169689731117016
2018-12-08,3403.57,3495.0,3222.0,3410.93,55365.949949,1544313599999,187909876.24894735,253650,29371.741091,99748773.25286004,0,0.0021683242496803867,3727.1042857142857,4746.452666666667,0.033993183588474564,0.048339825604550746
2018-12-09,3411.36,3658.0,3394.04,3545.37,45956.893296,1544399999999,161618597.82859048,194567,23399.945608,82219737.9350548,0,0.03941447054029257,3639.155714285715,4650.632,0.042365072515276374,0.04951515797123251
2018-12-10,3548.49,3610.0,3370.11,3432.88,40989.244553,1544486399999,142507933.07357892,192599,20615.038255,71728122.27762426,0,-0.031728705325537176,3574.7085714285713,4550.626333333334,0.03806085047857791,0.049418801166013424
2018-12-11,3434.01,3480.0,3324.32,3380.39,35920.864154,1544572799999,121841475.29281934,162266,18443.626714,62566361.86365689,0,-0.015290368436997603,3493.1014285714286,4448.312333333333,0.035041004867799895,0.04925044297259907
2018-12-12,3379.23,3492.0,3350.0,3445.0,33922.931286,1544659199999,116227185.79240072,152067,18127.198706,62102213.79885198,0,0.019113179248548384,3446.695714285714,4348.043333333333,0.036087181907824666,0.04963457671475533
2018-12-13,3446.38,3460.0,3255.5,3302.06,40040.917013,1544745599999,134817053.72748312,160471,19671.315079,66262762.30044974,0,-0.041492017416545734,3417.1685714285713,4242.856666666667,0.029741448555515734,0.049640637082071726
2018-12-14,3302.06,3335.39,3177.0,3224.17,44492.983807,1544831999999,145101409.49359843,184525,22546.670128,73559210.30184719,0,-0.02358830548203239,3391.5428571428574,4152.915333333333,0.029053239606852712,0.048247852814526544
2018-12-15,3225.19,3276.5,3156.26,3211.72,29796.041436,1544918399999,95588793.64058843,139806,16044.57843,51480397.90105426,0,-0.003861458918109295,3363.0842857142857,4068.192666666667,0.028812618806226344,0.04828839428194855
2018-12-16,3211.71,3294.0,3186.0,3228.67,24628.808538,1545004799999,80068159.40481837,125565,13109.773513,42626126.40565618,0,0.0052775459878195985,3317.841428571429,3987.2836666666667,0.02132568453989162,0.04847661170830201
2018-12-17,3229.22,3585.0,3216.0,3509.08,66762.216388,1545091199999,228758085.61846116,283815,34567.214438,118345866.95801295,0,0.08685000325211312,3328.727142857143,3916.6433333333334,0.04155033499994802,0.05205130477406152
2018-12-18,3509.03,3678.59,3424.47,3652.98,61369.615257,1545177599999,216563775.02523196,296433,32075.600521,113218237.08727913,0,0.04100789950642336,3367.6685714285713,3849.676,0.04265991597020403,0.05290736758983204
2018-12-19,3653.0,3912.73,3622.55,3662.22,94137.341014,1545263999999,352638213.53853136,434026,48106.758907,180189225.2989942,0,0.0025294417160783844,3398.7000000000003,3808.0823333333333,0.04265311987088086,0.047881220857462
2018-12-20,3660.01,4120.0,3635.0,4049.62,101543.835986,1545350399999,399967057.78281647,500506,52772.933168,207803692.00369185,0,0.10578283117890241,3505.4942857142855,3791.1076666666663,0.049122274363421564,0.050707428439483136
2018-12-21,4051.86,4139.99,3764.0,3838.66,82343.850112,1545436799999,325803279.9626696,436187,41365.888997,163730611.79275241,0,-0.05209377670003601,3593.2785714285715,3763.6940000000004,0.05516966179379196,0.05125648999464361
2018-12-22,3840.25,3979.0,3785.0,3948.91,42822.350872,1545523199999,165085567.58556616,249148,22602.324084,87158242.38930173,0,0.028720959918304922,3698.5914285714284,3749.657666666667,0.05353141565821409,0.05044051740574694
2018-12-23,3948.91,4021.53,3870.0,3929.71,40117.531529,1545609599999,158756356.8176238,258417,20216.880715,80034022.88002953,0,-0.004862101187416257,3798.7399999999993,3733.2943333333333,0.05447713126909466,0.050375510898391325
2018-12-24,3929.71,4198.0,3924.83,4008.01,64647.809129,1545695999999,264628967.06591076,400403,33124.508698,135645529.90615216,0,0.019925134424677804,3870.0157142857142,3735.8133333333335,0.048299064852515415,0.04621204468397197
2018-12-25,4010.11,4020.0,3646.41,3745.79,62725.629432,1545782399999,235584302.95256105,356377,31541.976272,118404280.4976858,0,-0.06542398846310271,3883.274285714286,3724.4803333333334,0.05666450894556339,0.04722371626204661
2018-12-26,3745.56,3837.15,3656.74,3777.74,42629.375817,1545868799999,159705204.50415567,267746,22292.219845,83539027.8284803,0,0.00852957587051062,3899.7771428571427,3721.665,0.056667352727388036,0.046181289992088086
2018-12-27,3777.74,3813.98,3535.0,3567.91,44097.392912,1545955199999,161915849.87310502,262733,22249.473824,81803859.05606578,0,-0.05554379073202498,3830.9614285714283,3711.421666666667,0.039400936307765956,0.04728476568468986
2018-12-28,3567.89,3887.25,3540.04,3839.26,45964.304987,1546041599999,170638519.2472785,251040,24449.924653,90747704.9025186,0,0.07605292734401936,3831.047142857143,3697.235333333333,0.0490916435196059,0.04564159307274016
2018-12-29,3839.0,3892.0,3670.0,3695.32,38874.373903,1546127999999,148205200.1077372,244844,19522.193046,74500753.17536026,0,-0.037491599943739184,3794.82,3677.218,0.04925161734916437,0.046041087568711586
2018-12-30,3696.71,3903.5,3657.9,3801.91,33222.369262,1546214399999,124966229.52022897,218929,17427.342285,65587964.90351099,0,0.02884459261985417,3776.5628571428574,3669.2376666666664,0.051262073773670834,0.04519694518934246
2018-12-31,3803.12,3810.0,3630.33,3702.9,29991.77835,1546300799999,111847216.11708207,190308,15523.796134,57912258.76286516,0,-0.026042173539089553,3732.975714285714,3653.000333333334,0.05068922257318407,0.04483690869940784
2019-01-01,3701.23,3810.16,3642.0,3797.14,23741.687033,1546387199999,88149249.09230462,154227,12919.155899,47973435.866858,0,0.025450322720030227,3740.3114285714287,3640.8713333333335,0.04555116818787802,0.045131596197543776
2019-01-02,3796.45,3882.14,3750.45,3858.56,35156.463369,1546473599999,133876627.2465106,218538,17921.600114,68277897.66105787,0,0.016175331960370132,3751.8571428571427,3640.023,0.04580163268411392,0.04355481565510729
2019-01-03,3857.57,3862.74,3730.0,3766.78,29406.948359,1546559999999,111657372.69526468,199812,14793.083267,56172495.42692984,0,-0.023786075634433468,3780.2671428571434,3633.861,0.040154476145284966,0.04365862819972895
2019-01-04,3767.2,3823.64,3703.57,3792.01,29519.554671,1546646399999,111034550.64066195,192232,15579.303258,58616203.97789647,0,0.006698028554892987,3773.5171428571425,3634.6,0.02714499524394895,0.04282454464684544
2019-01-05,3790.09,3840.99,3751.0,3770.96,30490.667751,1546732799999,115893501.27515878,203673,14908.914175,56667455.38615935,0,-0.005551145698455495,3784.3228571428567,3643.3403333333335,0.022335321895894017,0.040746021363889745
2019-01-06,3771.12,4027.71,3740.0,3987.6,36553.806709,1546819199999,142198812.18914708,240496,19772.887008,76903705.93007119,0,0.05744956191526818,3810.85,3662.8086666666663,0.029344709935632502,0.04141264403977239
2019-01-07,3987.62,4017.9,3921.53,3975.45,31869.846264,1546905599999,126830380.4928724,221219,16404.352241,65287611.65056139,0,-0.0030469455311465943,3849.785714285714,3681.6259999999997,0.026112353811317338,0.04144068839433593
2019-01-08,3976.76,4069.8,3903.0,3955.13,38901.423122,1546991999999,154778846.54236615,242898,20047.977601,79781104.89538665,0,-0.005111371039756452,3872.3557142857144,3695.2846666666665,0.025745333910865736,0.04099518910371579
2019-01-09,3955.45,4006.81,3930.04,3966.65,28989.439511,1547078399999,115218950.31554872,209240,14984.33702,59559010.745234,0,0.0029126729083495118,3887.797142857143,3713.0769999999998,0.025367086442657397,0.04042491514176549
2019-01-10,3966.06,3996.01,3540.0,3585.88,59402.22851,1547164799999,221789348.03469807,374760,28288.322574,105616252.06340843,0,-0.09599284030605171,3861.9542857142856,3719.9266666666663,0.04541454733102161,0.04435723565906691
2019-01-11,3585.88,3658.0,3465.0,3601.31,38338.654733,1547251199999,137560743.6248598,264996,19907.350586,71430015.64522146,0,0.004302988387787643,3834.7114285714283,3725.137,0.04531103524709344,0.04425302758165303
2019-01-12,3601.31,3618.19,3530.0,3583.13,21999.928354,1547337599999,78908770.67658037,175679,11645.598846,41778835.50680978,0,-0.005048163029564234,3807.878571428572,3734.506,0.045313067153995024,0.0434998079337892
2019-01-13,3584.1,3611.1,3441.3,3476.81,26385.757454,1547423999999,92882249.46737902,183113,13692.42064,48229503.0153272,0,-0.029672381409549753,3734.9085714285716,3742.927333333333,0.0358394135197372,0.043645046079031156
2019-01-14,3477.56,3671.87,3467.02,3626.09,35235.211215,1547510399999,125631820.06705056,229452,18416.416902,65668831.10400985,0,0.04293590964130911,3685.0,3756.739666666667,0.04275632703662659,0.04420801427519909
2019-01-15,3626.08,3648.42,3516.62,3553.06,34137.997459,1547596799999,122785440.2288754,231684,17225.622434,61971796.9125699,0,-0.02014015096150401,3627.5614285714287,3767.552666666667,0.04271607618954294,0.04444529696776597
2019-01-16,3553.06,3645.0,3543.51,3591.84,27480.179977,1547683199999,98504455.20666537,205159,14183.69988,50843136.81523343,0,0.010914535639702239,3574.0171428571425,3770.311333333333,0.043358399443080536,0.041647001760204874
2019-01-17,3591.84,3634.7,3530.39,3616.21,29755.440838,1547769599999,106709136.97324342,217797,16010.503395,57427195.93767381,0,0.006784823377433247,3578.3499999999995,3769.085666666667,0.02353798572922668,0.04099434004087777
2019-01-18,3613.32,3620.0,3565.75,3594.87,22713.446755,1547855999999,81699723.54479145,177567,12611.083757,45362975.23668103,0,-0.005901205958724787,3577.4300000000003,3766.8406666666665,0.023646828692913006,0.04100865395766577
2019-01-19,3594.87,3720.0,3594.23,3665.3,22171.578123,1547942399999,81354185.90325992,175054,11637.258171,42690540.30785225,0,0.0195918072141692,3589.1685714285713,3754.03,0.02458844208823075,0.03607891358923884
2019-01-20,3665.75,3693.73,3475.0,3539.28,27901.938598,1548028799999,99767239.95381454,204941,13875.111381,49633530.63808028,0,-0.03438190598313917,3598.092857142857,3744.050666666667,0.025687319335343895,0.035380594018402683
2019-01-21,3539.26,3559.51,3475.5,3526.9,19644.436839,1548115199999,69316548.76685554,160825,10462.020278,36918177.63501831,0,-0.003497886575800746,3583.922857142857,3729.9836666666665,0.018630138697591,0.034898798186466344
2019-01-22,3526.88,3608.5,3434.85,3570.93,29336.442967,1548201599999,103804480.11605988,195484,15661.333001,55461347.6939766,0,0.012484051149734832,3586.4757142857147,3718.0243333333337,0.01792992521559093,0.03501320540560587
2019-01-23,3570.41,3607.98,3514.5,3552.82,24938.842698,1548287999999,88816396.34583545,192892,13136.693253,46789527.0087881,0,-0.005071507982514323,3580.901428571429,3702.851333333333,0.01744685740471276,0.034755506601326404
2019-01-24,3552.97,3589.0,3529.22,3569.62,20826.25118,1548374399999,74037052.86632736,162159,10975.97457,39023591.88152408,0,0.004728638095935045,3574.2457142857143,3696.9790000000003,0.017302259929840982,0.03274149484549468
2019-01-25,3569.07,3587.15,3522.51,3565.29,17608.346671,1548460799999,62634926.45524528,153413,9690.398152,34473989.38670668,0,-0.0012130142704265268,3570.02,3689.8973333333333,0.017203946230083002,0.0326911638817282
2019-01-26,3566.69,3662.94,3545.0,3565.25,19476.532344,1548547199999,69841766.64693148,135369,10203.400315,36578851.51879908,0,-1.1219283704844152e-05,3555.727142857143,3689.8086666666663,0.014696357341628484,0.031051043187637222
2019-01-27,3565.62,3579.0,3486.0,3550.84,22735.598162,1548633599999,80743416.84653682,163855,11568.567399,41100311.44740031,0,-0.004041792300680136,3557.378571428572,3680.1946666666668,0.00622287646348504,0.02757477213697985
2019-01-28,3550.05,3557.75,3380.27,3434.15,40405.111401,1548719999999,139258708.7643088,260799,20334.271739,70100390.81728584,0,-0.03286264658503346,3544.128571428572,3671.4890000000005,0.014172828295712718,0.027382907465458416
2019-01-29,3434.0,3443.45,3349.92,3411.04,29544.928977,1548806399999,100542807.46479908,189650,15626.311231,53180295.18051735,0,-0.006729467262641453,3521.2871428571425,3658.46,0.012242352720202607,0.02676120571695257
2019-01-30,3410.04,3478.0,3387.1,3458.18,23968.260243,1548892799999,82521122.86191754,180820,13324.339628,45877250.0578734,0,0.013819832074675187,3507.7671428571425,3650.302666666667,0.01447704580474163,0.02657980316465794
2019-01-31,3457.5,3489.2,3418.8,3434.1,29607.190253,1548979199999,101928346.97699685,198100,15325.828783,52764623.95051864,0,-0.0069632002961095285,3488.407142857143,3638.201333333333,0.014001301816177555,0.026082702566598042
2019-02-01,3434.1,3488.0,3401.2,3462.07,25260.476159,1549065599999,87075914.2326683,167520,13533.344628,46664199.94907889,0,0.008144783203750672,3473.6614285714286,3624.985,0.014889470625945238,0.02591974130039775
2019-02-02,3462.2,3526.4,3440.29,3504.77,17920.802,1549151999999,62134037.97539881,153234,9637.41923,33417963.69624554,0,0.012333661653288308,3465.0214285714287,3616.251333333333,0.016132553590015652,0.025772618231118826
2019-02-03,3504.06,3511.09,3426.0,3458.11,19867.33639,1549238399999,68801620.06241606,138592,10126.716143,35070884.46205618,0,-0.013313284466598296,3451.7742857142853,3605.1213333333335,0.01666837087820377,0.02579678203378642
2019-02-04,3458.11,3484.88,3433.31,3463.22,23131.981108,1549324799999,80024258.22766612,155686,12387.109781,42856551.66874073,0,0.0014776857879013061,3455.9271428571424,3594.8633333333332,0.010580295084302516,0.025802271721765885
2019-02-05,3463.22,3478.97,3448.43,3471.59,25264.41503,1549411199999,87491347.06381486,162066,13642.823084,47248405.24357039,0,0.002416825959656199,3464.577142857143,3577.6630000000005,0.009977829493774909,0.02321993667356091
2019-02-06,3471.57,3482.72,3380.0,3405.37,35310.244846,1549497599999,120500703.0051573,207024,18054.008347,61609674.49994292,0,-0.019074833145619197,3457.032857142857,3558.6603333333333,0.011431025622130749,0.023373084381789748
2019-02-07,3407.0,3426.45,3390.0,3398.4,18665.538638,1549583999999,63611505.78657223,148209,9971.89096,33985909.98028422,0,-0.002046767311628339,3451.932857142857,3540.1026666666667,0.01123462034113097,0.02337870127429794
2019-02-08,3398.4,3733.58,3373.1,3659.04,47968.058013,1549670399999,170118212.46197885,277242,25500.970345,90453750.95066436,0,0.07669491525423733,3480.0714285714284,3529.849,0.031882179419110056,0.027696921250417575
2019-02-09,3660.27,3680.02,3625.13,3665.18,24759.833719,1549756799999,90488500.0676624,192209,13208.14275,48274378.26417207,0,0.0016780357689447634,3502.987142857143,3532.4923333333336,0.03191494348509789,0.021308986508742946
2019-02-10,3665.18,3684.99,3609.76,3680.06,23250.602634,1549843199999,84696423.96233752,171099,12445.220546,45337811.06485932,0,0.004059827893855283,3534.694285714286,3535.117333333333,0.03074105213380928,0.021307711242579484
2019-02-11,3679.75,3684.9,3615.53,3631.05,24954.614571,1549929599999,90731831.90427426,172626,12713.191666,46221559.64321214,0,-0.013317717645907834,3558.6699999999996,3536.7146666666667,0.031858073426644956,0.021440877574899393
2019-02-12,3631.05,3667.6,3582.34,3631.46,29479.59823,1550015999999,106766439.99436474,198996,14986.119629,54283275.96877608,0,0.00011291499703935948,3581.5085714285715,3541.869666666667,0.03192756791950181,0.02066335018863682
2019-02-13,3631.51,3670.0,3591.75,3609.4,25773.997648,1550102399999,93350740.94830574,167690,13552.84642,49100779.82827613,0,-0.006074691721786762,3610.655714285714,3541.313333333333,0.03051350528538685,0.01917045908403203
2019-02-14,3608.34,3626.4,3568.11,3590.56,21753.501261,1550188799999,78367545.57945932,155215,11271.17502,40602592.45976747,0,-0.005219704105945633,3638.1071428571427,3542.563333333333,0.030723113406083316,0.018819734375557284
2019-02-15,3590.57,3653.23,3573.45,3602.47,20777.872899,1550275199999,74938358.18352868,151256,10840.396895,39106496.49706577,0,0.003317031326589781,3630.0257142857145,3542.9176666666667,0.006294799853961789,0.01872588365146399
2019-02-16,3602.49,3648.2,3597.91,3618.41,19565.992751,1550361599999,70894921.80761532,149393,10452.11973,37873280.57143865,0,0.004424741913187313,3623.344285714285,3542.991,0.006652719653460201,0.018702487788155583
2019-02-17,3617.22,3700.11,3604.4,3667.58,25690.227779,1550447999999,93426433.13226132,179511,13004.164676,47317986.79403941,0,0.013588841507734095,3621.5614285714287,3545.4146666666666,0.008711342416744669,0.018821896056155835
2019-02-18,3667.62,3925.0,3655.0,3898.6,64042.730492,1550534399999,242898012.76922593,393515,33934.973171,128779026.65413164,0,0.0629897643677848,3659.782857142857,3553.191333333333,0.02409329960438901,0.021752729051953173
2019-02-19,3897.35,3994.52,3856.0,3907.79,50207.172667,1550620799999,197091641.04739997,332281,27008.597566,106038298.7503428,0,0.0023572564510336846,3699.258571428571,3565.475,0.02394732839795651,0.020622256711564518
2019-02-20,3907.35,3986.98,3870.66,3969.74,36205.14085,1550707199999,142571564.56112987,250176,19952.700984,78593009.217168,0,0.015852950132939636,3750.7357142857145,3580.2363333333333,0.022782645215486244,0.020698111956902722
2019-02-21,3969.74,4016.48,3901.03,3937.31,31103.884728,1550793599999,122714273.87417652,209571,16678.730945,65816472.08951928,0,-0.008169300760251241,3800.2714285714283,3592.449,0.023218350447667867,0.020754800932248345
2019-02-22,3937.31,3988.0,3926.65,3962.0,23943.16375,1550879999999,94739322.74557024,179588,12932.078494,51172984.8508417,0,0.006270778780436359,3851.632857142857,3606.0883333333336,0.023028932035392014,0.02069720098185566
2019-02-23,3962.0,4162.02,3933.15,4117.76,33657.942883,1550966399999,135782959.41827348,231563,17790.396815,71727695.5046879,0,0.03931347804139329,3922.968571428571,3624.3596666666663,0.02437216868559917,0.02168782130884579
2019-02-24,4118.0,4198.0,3712.66,3743.56,62224.18689,1551052799999,244146803.51886997,410578,30284.980963,118938981.43024276,0,-0.09087465029530628,3933.8228571428567,3630.302,0.04834677344299643,0.027869621246621092
2019-02-25,3743.56,3872.66,3740.0,3827.92,38102.966245,1551139199999,145285565.2031707,262716,20414.125316,77851143.96719553,0,0.022534699590763818,3923.7257142857147,3639.0576666666666,0.04213352191867459,0.028116267995388123
2019-02-26,3828.44,3841.51,3777.0,3809.23,28838.748036,1551225599999,109932596.10609365,213897,14790.213311,56376982.48230529,0,-0.004882547179669405,3909.6457142857143,3647.6706666666664,0.04210284247789744,0.028123696128234506
2019-02-27,3809.31,3838.85,3677.17,3818.07,31500.995466,1551311999999,119564023.12004228,201626,16214.235846,61560455.27515973,0,0.002320678982366653,3887.9785714285713,3660.468,0.0414058239766992,0.0273101539402486
2019-02-28,3818.04,3888.0,3763.87,3813.69,32561.961044,1551398399999,124703738.39336836,233849,16907.092301,64761233.24960861,0,-0.0011471764530247563,3870.318571428572,3673.889666666667,0.041395195331830226,0.027254183222901632
2019-03-01,3814.26,3857.0,3813.01,3823.0,23174.57217,1551484799999,88851336.5211179,179860,12773.952595,48982541.74343915,0,0.0024412052369227055,3850.461428571429,3686.050333333333,0.04126531664047843,0.027193179095173256
2019-03-02,3822.17,3841.31,3772.25,3819.93,19445.838355,1551571199999,74175357.77882297,149854,10248.945655,39098061.94664881,0,-0.0008030342662830314,3807.9142857142856,3698.911333333333,0.036730821145324534,0.027133010900333834
2019-03-03,3819.97,3835.0,3781.32,3807.75,16718.16541,1551657599999,63791898.99159701,127681,8854.218878,33793163.48606208,0,-0.003188540104137938,3817.0842857142857,3710.4339999999997,0.009242032691122122,0.027150959157456273
2019-03-04,3807.32,3830.0,3670.69,3715.3,34742.84166,1551743999999,129739738.23815794,218615,18023.022407,67312533.26381876,0,-0.02427943010964473,3800.9957142857143,3717.451666666667,0.009238990299719411,0.02756163080766587
2019-03-05,3716.1,3877.1,3703.55,3857.73,32962.536162,1551830399999,124945530.76214452,202444,17980.127712,68134618.18206476,0,0.03833606976556392,3807.924285714286,3730.7723333333333,0.018510735307629738,0.028158406196641023
2019-03-06,3857.58,3907.0,3813.09,3861.84,24775.11883,1551916799999,95417637.5889866,165101,13139.774573,50622286.0620538,0,0.0010653933790079062,3814.1771428571433,3744.059666666667,0.018512674162780317,0.02815979894252504
2019-03-07,3861.84,3905.4,3840.4,3873.64,26455.257661,1552003199999,102585458.38333897,180520,13365.946213,51827450.49331647,0,0.003055538292627169,3822.741428571429,3757.4613333333336,0.018470213172167096,0.028158783959294928
2019-03-08,3873.63,3932.0,3800.0,3864.89,34730.366592,1552089599999,135000852.01035947,211534,17947.934228,69791058.74747884,0,-0.0022588573021756764,3828.7257142857147,3772.7786666666666,0.01855266403655335,0.027848356812702636
2019-03-09,3864.88,3971.75,3854.75,3943.04,30979.747653,1552175999999,121353606.96803357,206869,16447.346558,64429542.99978998,0,0.020220497866692222,3846.3128571428574,3790.9333333333334,0.019742709310453355,0.027961467248289795
2019-03-10,3943.43,3943.43,3881.69,3916.82,23187.561412,1552262399999,90693949.72150733,167920,12518.496386,48968093.08714351,0,-0.006649691608505037,3861.894285714286,3799.526,0.02001488030767627,0.02456193241127507
2019-03-11,3915.99,3936.98,3830.0,3871.61,38066.885705,1552348799999,147721971.09446937,209916,19416.221014,75329574.17851433,0,-0.011542526845757517,3884.2242857142855,3806.407,0.017401247611527344,0.02469670248696598
2019-03-12,3871.61,3905.2,3826.06,3882.73,26921.008622,1552435199999,104393849.44844826,182885,13827.421065,53624520.4549435,0,0.0028721901224555424,3887.7957142857144,3813.1626666666666,0.010030013337524912,0.024694451585821165
2019-03-13,3882.69,3893.56,3840.0,3866.0,24461.008757,1552521599999,94680049.46033753,186572,12839.146505,49699859.82552118,0,-0.004308823946037932,3888.39,3820.9943333333335,0.010224934382986307,0.024555022242976083
2019-03-14,3866.0,3920.0,3810.43,3877.12,27048.74853,1552607999999,104673038.77602254,196651,14244.455319,55141147.28364773,0,0.002876357992757317,3888.887142857143,3829.1829999999995,0.010216810557916676,0.024551371808522907
2019-03-15,3877.12,3939.22,3872.2,3923.76,21740.061498,1552694399999,84919900.71744472,163866,12025.705534,46979306.89873034,0,0.012029547705513455,3897.297142857143,3839.661666666667,0.011043890969832102,0.024556314636827618
2019-03-16,3924.46,4056.98,3921.98,4005.98,28568.376124,1552780799999,114227606.40681696,216198,15580.63108,62301622.91259946,0,0.020954390686484414,3906.2885714285717,3853.509,0.011244973659377759,0.024715546303921983
2019-03-17,4005.98,4012.0,3950.01,3981.14,18814.255577,1552867199999,74893913.05776027,146953,9927.116559,39524144.17139103,0,-0.006200729908786395,3915.477142857143,3866.1313333333333,0.011186423084130013,0.024785036715125584
2019-03-18,3981.85,4037.0,3953.33,3987.81,22454.47801,1552953599999,89526258.38910636,157876,11964.189769,47710908.05709871,0,0.0016753995086835616,3932.077142857143,3878.4446666666668,0.009420190466785109,0.024787117765483948
2019-03-19,3987.83,4031.0,3970.0,4015.53,19893.741815,1553039999999,79503748.36263466,147394,10745.630565,42949860.70592456,0,0.006951183732424537,3951.0485714285714,3890.0429999999997,0.009445353440436918,0.024723947525861642
2019-03-20,4017.48,4050.0,3980.5,4043.04,23432.300255,1553126399999,94019734.23326427,175036,12201.214279,48961351.11750316,0,0.00685090137540989,3976.34,3894.8576666666672,0.008539411368764764,0.0220302782564623
2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.682119,1553212799999,144010401.50845116,236100,18704.221837,74835394.39208286,0,-0.015433930903478554,3991.128571428572,3897.286,0.011942234655940619,0.022243604436360354
2019-03-22,3980.85,4008.0,3968.25,3986.93,20022.606318,1553299199999,79861943.8108997,153703,10561.694577,42127893.35065794,0,0.0015801479159129883,4000.152857142857,3897.859,0.011386999476064042,0.022063839887089088
2019-03-23,3987.89,4018.83,3978.01,4006.01,17302.604318,1553385599999,69169819.8628637,143155,9491.144728,37945846.04025019,0,0.004785637069123494,4000.157142857143,3900.149,0.008166078371082368,0.022017330116904037
2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.850648,1553471999999,68524082.74695624,131087,8617.365925,34375232.36909545,0,-0.0034523128998680264,4001.7342857142858,3901.1549999999997,0.007877557811647333,0.02200586840988813
2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.890217,1553558399999,131507366.37512892,227739,17050.634827,67573128.16531546,0,-0.014042452995606358,3994.35,3895.1003333333333,0.009528076904445246,0.020888064098632225
2019-03-26,3935.47,3958.98,3894.0,3948.55,29349.537627,1553644799999,115330070.99071544,192418,15963.905205,62738463.8918989,0,0.003157932176864664,3984.781428571429,3901.9333333333334,0.009041326720579772,0.012249562742413999
2019-03-27,3948.77,4048.0,3936.15,4038.05,32364.555852,1553731199999,129681258.0162135,224309,17964.550601,71983196.76062553,0,0.022666548479821635,3984.0685714285714,3908.9376666666667,0.012886565495482848,0.01225726103212715
2019-03-28,4039.58,4039.7,4002.0,4027.81,20089.293875,1553817599999,80822230.57984656,157060,10111.826276,40683986.77430117,0,-0.0025358774656084604,3990.8071428571425,3916.2236666666663,0.011132246144796618,0.012220213273685622
2019-03-29,4028.22,4123.71,4024.03,4103.25,30084.217444,1553903999999,122585822.5865048,203826,16800.509572,68459620.2724032,0,0.018729781196233253,4007.424285714286,3925.7296666666666,0.01284700148785761,0.012599499464123266
